      30       1      30
 1    Alfalfa
       8    2011       5      15       9      15
       8    2012       5      15       9      15
       8    2013       5      15       9      15
       8    2014       5      15       9      15
       8    2015       5      15       9      15
       8    2016       5      15       9      15
       8    2017       5      15       9      15
       8    2018       5      15       9      15
       8    2019       5      15       9      15
       8    2020       5      15       9      15
       8    2021       5      15       9      15
       8    2022       5      15       9      15
       8    2023       5      15       9      15
       8    2024       5      15       9      15
       9    1968       5      15       9      15
       9    1969       5      15       9      15
       9    1970       5      15       9      15
       9    1971       5      15       9      15
       9    1972       5      15       9      15
       9    1973       5      15       9      15
       9    1974       5      15       9      15
       9    1975       5      15       9      15
       9    1976       5      15       9      15
       9    1977       5      15       9      15
       9    1978       5      15       9      15
       9    1979       5      15       9      15
       9    1980       5      15       9      15
       9    1981       5      15       9      15
       9    1982       5      15       9      15
       9    1983       5      15       9      15
       9    1984       5      15       9      15
       9    1985       5      15       9      15
       9    1986       5      15       9      15
       9    1987       5      15       9      15
       9    1988       5      15       9      15
       9    1989       5      15       9      15
       9    1990       5      15       9      15
       9    1991       5      15       9      15
       9    1992       5      15       9      15
       9    1993       5      15       9      15
       9    1994       5      15       9      15
       9    1995       5      15       9      15
       9    1996       5      15       9      15
       9    1997       5      15       9      15
       9    1998       5      15       9      15
       9    1999       5      15       9      15
       9    2000       5      15       9      15
       9    2001       5      15       9      15
       9    2002       5      15       9      15
       9    2003       5      15       9      15
       9    2004       5      15       9      15
       9    2005       5      15       9      15
       9    2006       5      15       9      15
       9    2007       5      15       9      15
       9    2008       5      15       9      15
       9    2009       5      15       9      15
       9    2010       5      15       9      15
       9    2011       5      15       9      15
       9    2012       5      15       9      15
       9    2013       5      15       9      15
       9    2014       5      15       9      15
       9    2015       5      15       9      15
       9    2016       5      15       9      15
       9    2017       5      15       9      15
       9    2018       5      15       9      15
       9    2019       5      15       9      15
       9    2020       5      15       9      15
       9    2021       5      15       9      15
       9    2022       5      15       9      15
       9    2023       5      15       9      15
       9    2024       5      15       9      15
 3    Misc. Vegetable
AN       32.   32.  0.65  0.40    0.
    0.    5.   10.   15.   20.   25.   30.   35.   40.   45.   50.   55.   60.
   65.   70.   75.   80.   85.   90.   95.  100.
  0.29  0.33  0.39  0.48  0.56  0.63  0.69  0.74  0.78  0.80  0.82  0.83  0.83
  0.82  0.80  0.76  0.72  0.66  0.58  0.50  0.38
       0
 4    Orchard  (no ground cover)
PR       50.   45.  0.65  0.40  365.
    1.   15.   32.   46.   60.   74.   91.  105.  121.  135.  152.  166.  182.
  196.  213.  227.  244.  258.  274.  288.  305.  319.  335.  349.  366.
  0.15  0.17  0.19  0.24  0.30  0.38  0.50  0.60  0.75  0.87  0.94  0.96  0.97
  0.96  0.92  0.83  0.70  0.56 0.395  0.29  0.22  0.18  0.16 0.155  0.15
       0
 5    Pasture (Improved)
PR       45.   45.  0.80  0.50  365.
    1.   15.   32.   46.   60.   74.   91.  105.  121.  135.  152.  166.  182.
  196.  213.  227.  244.  258.  274.  288.  305.  319.  335.  349.  366.
  0.48  0.47 0.525 0.575  0.64  0.74 0.815 0.855  0.88  0.90 0.915  0.92 0.925
 0.925 0.915 0.905  0.89  0.87  0.84 0.795 0.735  0.67 0.605  0.55  0.48
       0
 6    Spring Small Grains
AN      45.0  32.0  0.70  0.70  130.
    0.    5.   10.   15.   20.   25.   30.   35.   40.   45.   50.   55.   60.
   65.   70.   75.   80.   85.   90.   95.  100.
  0.28  0.35  0.46  0.58  0.71  0.83  0.94  1.04  1.15  1.25  1.31  1.31  1.27
  1.18  1.04  0.87  0.69  0.50  0.30  0.13  0.0
       1
